+-----------------------------------+-------+
|               name                | birth |
| Priscilla Rozenbaum               | 1960  |
| Zoltán Rátóti                     | 1960  |
| Hiroyuki Sanada                   | 1960  |
| Kôichi Satô                       | 1960  |
| Aashif Sheikh                     | 1960  |
| Himani Shivpuri                   | 1960  |
| Anna Sisková                      | 1960  |
| Gerasimos Skiadaressis            | 1960  |
| Agnès Soral                       | 1960  |
| Milan Stefe                       | 1960  |
| Slavko Stimac                     | 1960  |
| Brad Stine                        | 1960  |
| Dennis Storhøi                    | 1960  |
| Manon Straché                     | 1960  |
| Brenda Strong                     | 1960  |
| Shekhar Suman                     | 1960  |
| Philip Tan                        | 1960  |
| Elvis Tsui                        | 1960  |
| Shin'ya Tsukamoto                 | 1960  |
| Mustafa Uzunyilmaz                | 1960  |
| Venkatesh Daggubati               | 1960  |
| Enrique Villén                    | 1960  |
| Luca Ward                         | 1960  |
| Hugo Weaving                      | 1960  |
| Christian Weinberger              | 1960  |
| Frank Wood                        | 1960  |
| David E. Woodley                  | 1960  |
| Joel D. Wynkoop                   | 1960  |
| Aleksey Yakubov                   | 1960  |
| Ekaterina Zinchenko               | 1960  |
| Faraaz Khan                       | 1960  |
| Kerem Alisik                      | 1960  |
| Xhevdet Ferri                     | 1960  |
| Douglas Brinkley                  | 1960  |
| Franco Ravera                     | 1960  |
| Ho-jin Chun                       | 1960  |
| Mex Urtizberea                    | 1960  |
| Tim Booth                         | 1960  |
| Themis Panou                      | 1960  |
| Boris Ostan                       | 1960  |
| Paulina García                    | 1960  |
| Peeter Oja                        | 1960  |
| Evaldo Mocarzel                   | 1960  |
| Denzil Smith                      | 1960  |
| Mariko Tsutsui                    | 1960  |
| Ramil Sabitov                     | 1960  |
| Damon Hill                        | 1960  |
| Ilham Shaheen                     | 1960  |
| Vitaliano Trevisan                | 1960  |
| Mario Batali                      | 1960  |
| Gundars Abolins                   | 1960  |
| José Luis Rodríguez Zapatero      | 1960  |
| Assiria                           | 1960  |
| Talaat Zakaria                    | 1960  |
| Nahid Persson                     | 1960  |
| Brian Keith Allen                 | 1960  |
| Michael Doser                     | 1960  |
| Francesco Baccini                 | 1960  |
| Jacquie O'Sullivan                | 1960  |
| George Clooney                    | 1961  |
| Nastassja Kinski                  | 1961  |
| Meg Ryan                          | 1961  |
| Laurence Fishburne                | 1961  |
| Woody Harrelson                   | 1961  |
| Virginia Madsen                   | 1961  |
| Eddie Murphy                      | 1961  |
| Jeremy Northam                    | 1961  |
| Joan Chen                         | 1961  |
| James Gandolfini                  | 1961  |
| Campbell Scott                    | 1961  |
| Boy George                        | 1961  |
| Tim Meadows                       | 1961  |
| Steve Adcock                      | 1961  |
| Zaky Fateen Abdel Wahab           | 1961  |
| Hany Abu-Assad                    | 1961  |
| Shô Aikawa                        | 1961  |
| José Luis Alfonzo                 | 1961  |
| Amy Austria                       | 1961  |
| Alejandro Awada                   | 1961  |
| Mohnish Behl                      | 1961  |
| Urbano Barberini                  | 1961  |
| Marc Barbé                        | 1961  |
| María Barranco                    | 1961  |
| Paul Begala                       | 1961  |
| Sigi Bennett                      | 1961  |
| Emanuel Bettencourt               | 1961  |
| Lukács Bicskey                    | 1961  |
| Lars Bom                          | 1961  |
| Samantha Bond                     | 1961  |
| Eugenie Bondurant                 | 1961  |
| Dina Bonnevie                     | 1961  |
| Mariola Brillowska                | 1961  |
| Simon Burke                       | 1961  |
| Dietmar Bär                       | 1961  |
| Marilyne Canto                    | 1961  |
| Jacky Cheung                      | 1961  |
| Nick Chinlund                     | 1961  |
| Scott Cohen                       | 1961  |
| Jennifer Coolidge                 | 1961  |
| John Corbett                      | 1961  |
| Pierre Cosso                      | 1961  |
| Raymond Cruz                      | 1961  |
| Josée Deschênes                   | 1961  |
| Gordana Djurdjevic                | 1961  |
| Jaroslav Dusek                    | 1961  |
| Ali Düsenkalkar                   | 1961  |
| Ken'ichi Endô                     | 1961  |
| Harry Enfield                     | 1961  |
| Karina Fallenstein                | 1961  |
| Dominique Pétin                   | 1961  |
| Thorsten Flinck                   | 1961  |
| Alexandra Fowler                  | 1961  |
| Daniel Freire                     | 1961  |
| Sophie Rois                       | 1961  |
| Herbert Föttinger                 | 1961  |
| Cássio Gabus Mendes               | 1961  |
| Yuriy Galtsev                     | 1961  |
| Luis Alberto García               | 1961  |
| Luis Gatica                       | 1961  |
| Daniel Giménez Cacho              | 1961  |
| Aleksey Gorbunov                  | 1961  |
| Laurent Grévill                   | 1961  |
| Milind Gunaji                     | 1961  |
| Emir Hadzihafizbegovic            | 1961  |
| Jim Hanks                         | 1961  |
| Roy Hay                           | 1961  |
| Tam Hoskyns                       | 1961  |
| Bruce Hunter                      | 1961  |
| Masayuki Imai                     | 1961  |
| Robert Janowski                   | 1961  |
| Tom Jarmusch                      | 1961  |
| Thierry Jousse                    | 1961  |
| Bodil Jørgensen                   | 1961  |
| Rajat Kapoor                      | 1961  |
| Valentin Klementyev               | 1961  |
| Yoshimasa Kondô                   | 1961  |
| Maka Kotto                        | 1961  |
| Pavel Kríz                        | 1961  |
| Krystjo Lafazanov                 | 1961  |
| Chris Landreth                    | 1961  |
| David Lansbury                    | 1961  |
| Andy Lau                          | 1961  |
| Shek-Yin Lau                      | 1961  |
| Denis Lavant                      | 1961  |
| Jean Leloup                       | 1961  |
| Adam Long                         | 1961  |
| Fernando Luís                     | 1961  |
| Chi McBride                       | 1961  |
| Michele Melega                    | 1961  |
| Ken Mitsuishi                     | 1961  |
| Philip Moon                       | 1961  |
| Fatemah Motamed-Aria              | 1961  |
| Francis Ng                        | 1961  |
| Roya Nonahali                     | 1961  |
| Paul Oakenfold                    | 1961  |
| Michael Ojake                     | 1961  |
| Kati Outinen                      | 1961  |
| Milan Plestina                    | 1961  |
| Eckhard Preuß                     | 1961  |
| David Logan Rankin                | 1961  |
| Simon Reggiani                    | 1961  |
| Taisto Reimaluoto                 | 1961  |
| Pedro Reyes                       | 1961  |
| Emilio Rivera                     | 1961  |
| Sam Robards                       | 1961  |
| Arundhati Roy                     | 1961  |
| Corso Salani                      | 1961  |
| Hirohisa Sasaki                   | 1961  |
| Sonja Savic                       | 1961  |
| Péter Scherer                     | 1961  |
| Beat Schlatter                    | 1961  |
| Jörg Schüttauf                    | 1961  |
| Parmeet Sethi                     | 1961  |
| Suniel Shetty                     | 1961  |
| Johanna ter Steege                | 1961  |
| Danuta Stenka                     | 1961  |
| Imogen Stubbs                     | 1961  |
| Hitomi Takahashi                  | 1961  |
| Owen Teale                        | 1961  |
| Guru                              | 1961  |
| Deepak Tijori                     | 1961  |
| Luis Felipe Tovar                 | 1961  |
| Richard Tyson                     | 1961  |
| Sanja Vejnovic                    | 1961  |
| Yves Verhoeven                    | 1961  |
| Ville Virtanen                    | 1961  |
| David Warshofsky                  | 1961  |
| Anthony Chau-Sang Wong            | 1961  |
| Patricio Wood                     | 1961  |
| Elena Yakovleva                   | 1961  |
| Kôichi Yamadera                   | 1961  |
| Roger Yuan                        | 1961  |
| Birol Ünel                        | 1961  |
| Olle Ljungström                   | 1961  |
| Kim Bu-seon                       | 1961  |
| Alana Campbelle                   | 1961  |
| Satomi Tezuka                     | 1961  |
| Prema Kiran                       | 1961  |
| Daria Bignardi                    | 1961  |
| Dandan Song                       | 1961  |
| Suat Sungur                       | 1961  |
| Mikheil Gomiashvili               | 1961  |
| Katayoun Riahi                    | 1961  |
| Ben Johnson                       | 1961  |
| Miho Hirata                       | 1961  |
| Ylva Ekblad                       | 1961  |
| Martin Maxa                       | 1961  |
| Matt LoGuercio                    | 1961  |
| Dinesh D'Souza                    | 1961  |
| Mansoor Ali Khan                  | 1961  |
| Sara Dallin                       | 1961  |
| Ewa Pajak                         | 1961  |
| Keren Woodward                    | 1961  |
| Gustavo Cordera                   | 1961  |
| Michael Den Dekker                | 1961  |
| Julio Acanda                      | 1961  |
| Richard Van Slyke                 | 1961  |
| Kim Hye-jung                      | 1961  |
| Matthew Broderick                 | 1962  |
| Jim Carrey                        | 1962  |
| Tom Cruise                        | 1962  |
| Cary Elwes                        | 1962  |
| Jodie Foster                      | 1962  |
| Gina Gershon                      | 1962  |
| Adam Baldwin                      | 1962  |
| Joan Cusack                       | 1962  |
| Anthony Edwards                   | 1962  |
| Jennifer Jason Leigh              | 1962  |
| Andrew McCarthy                   | 1962  |
| Kelly Preston                     | 1962  |
| Wesley Snipes                     | 1962  |
| Michelle Yeoh                     | 1962  |
| James Le Gros                     | 1962  |
| Robert Blanche                    | 1962  |
| Kirk Hammett                      | 1962  |
| Janine Turner                     | 1962  |
| Simon Abkarian                    | 1962  |
| Art Alexakis                      | 1962  |
| Kenji Anan                        | 1962  |
| Arjun Sarja                       | 1962  |
| Alison Arngrim                    | 1962  |
| Jagapathi Babu                    | 1962  |
| Senad Basic                       | 1962  |
| Linda Weinrib                     | 1962  |
| Einar Örn Benediktsson            | 1962  |
| Jeff Bennett                      | 1962  |
| Vas Blackwood                     | 1962  |
| Réal Bossé                        | 1962  |
| Sacha Bourdo                      | 1962  |
| Ben Browder                       | 1962  |
| Carlinhos Brown                   | 1962  |
| Christopher Buchholz              | 1962  |
| Margherita Buy                    | 1962  |
| Dean Cameron                      | 1962  |
| Fabio Camilli                     | 1962  |
| Ken Hudson Campbell               | 1962  |
| Pablo Carbonell                   | 1962  |
| Pedro Cardoso                     | 1962  |
| Steve Carell                      | 1962  |
| Kurt Carley                       | 1962  |
| Patrick Cassidy                   | 1962  |
| Shankar Chakraborty               | 1962  |
| Christopher Chaplin               | 1962  |
| Steven Curtis Chapman             | 1962  |
| Prasenjit Chatterjee              | 1962  |
| Choi Min-sik                      | 1962  |
| Stephen Chow                      | 1962  |
| Clark Gregg                       | 1962  |
| Kris Cuppens                      | 1962  |
| Normand D'Amour                   | 1962  |
| Iveta Dusková                     | 1962  |
| Miriam Díaz-Aroca                 | 1962  |
| Layla Olwi                        | 1962  |
| Kajsa Ernst                       | 1962  |
| Michaela Eshet                    | 1962  |
| Alberto Estrella                  | 1962  |
| Caroleen Feeney                   | 1962  |
| Bela B.                           | 1962  |
| Yuanzheng Feng                    | 1962  |
| Oleg Fomin                        | 1962  |
| Michou Friesz                     | 1962  |
| Geetha                            | 1962  |
| Admir Glamocak                    | 1962  |
| John Gordon Sinclair              | 1962  |
| Tzahi Grad                        | 1962  |
| Per Graffman                      | 1962  |
| Tim Guinee                        | 1962  |
| Josef Hader                       | 1962  |
| Jari Halonen                      | 1962  |
| Frank Harper                      | 1962  |
| Sari Havas                        | 1962  |
| Ilkka Heiskanen                   | 1962  |
| Danny Huston                      | 1962  |
| Herwig Ilegems                    | 1962  |
| Yoshizumi Ishihara                | 1962  |
| Maia Morgenstern                  | 1962  |
| Biagio Izzo                       | 1962  |
| Jaya Prada                        | 1962  |
| Kenneth Jezek                     | 1962  |
| Toshio Kakei                      | 1962  |
| Tôru Kazama                       | 1962  |
| Tom Kenny                         | 1962  |
| Sebastian Koch                    | 1962  |
| Adam Kotz                         | 1962  |
| Jan-Gregor Kremp                  | 1962  |
| Thomas Kretschmann                | 1962  |
| Kirsti Kuosmanen                  | 1962  |
| Paul de Leeuw                     | 1962  |
| Tony Chiu-Wai Leung               | 1962  |
| Elvira Lindo                      | 1962  |
| Peter Lohmeyer                    | 1962  |
| Victor Löw                        | 1962  |
| Doon Mackichan                    | 1962  |
| Suzuki Matsuo                     | 1962  |
| Vili Matula                       | 1962  |
| Shelley Michelle                  | 1962  |
| Hiroshi Mikami                    | 1962  |
| Thibault de Montalembert          | 1962  |
| Cesar Montano                     | 1962  |
| Yoshiyuki Morishita               | 1962  |
| Isabelle Nanty                    | 1962  |
| Christine Neubauer                | 1962  |
| Mike Norris                       | 1962  |
| Cheri Oteri                       | 1962  |
| Rena Owen                         | 1962  |
| Nirmal Pandey                     | 1962  |
| Andrey Panin                      | 1962  |
| Andreas Patton                    | 1962  |
| Oana Pellea                       | 1962  |
| Peter Raab                        | 1962  |
| Shuli Rand                        | 1962  |
| David Reivers                     | 1962  |
| Patrick Richwood                  | 1962  |
| Michael Riley                     | 1962  |
| Karel Roden                       | 1962  |
| Richard Roxburgh                  | 1962  |
| Colin Salmon                      | 1962  |
| Laboni Sarkar                     | 1962  |
| Eric Schaeffer                    | 1962  |
| Tanja Schumann                    | 1962  |
| Zoltán Seress                     | 1962  |
| Dalia Shimko                      | 1962  |
| John Slattery                     | 1962  |
| Emilio Solfrizzi                  | 1962  |
| Byung-ho Son                      | 1962  |
| Cynthia Stevenson                 | 1962  |
| Oliver Stokowski                  | 1962  |
| Roberto Sánchez 'Luna'            | 1962  |
| Atsuko Tanaka                     | 1962  |
| Chris Tates                       | 1962  |
| Aleksandr Tereshko                | 1962  |
| Sophie Thompson                   | 1962  |
| Aleksandr Tyutin                  | 1962  |
| Bruno Todeschini                  | 1962  |
| Jürgen Tonkel                     | 1962  |
| Etsushi Toyokawa                  | 1962  |
| Matjaz Tribuson                   | 1962  |
| Marie Trintignant                 | 1962  |
| Kôji Tsujitani                    | 1962  |
| Nicholas Turturro                 | 1962  |
| Takashi Ukaji                     | 1962  |
| Nia Vardalos                      | 1962  |
| Ondrej Vetchý                     | 1962  |
| Ashish Vidyarthi                  | 1962  |
| Arnold Vosloo                     | 1962  |
| Michel Vuillermoz                 | 1962  |
| Diego Wallraff                    | 1962  |
| Dave Wang                         | 1962  |
| Michael T. Weiss                  | 1962  |
| Billy Wirth                       | 1962  |
| Hua Rong Weng                     | 1962  |
| Wolfgang S. Zechmayer             | 1962  |
| David Zayas                       | 1962  |
| Kou Machida                       | 1962  |
| Halil Ibrahim Kuzucu              | 1962  |
| Gustave Kervern                   | 1962  |
| Mike Ness                         | 1962  |
| Dan Bittman                       | 1962  |
| Doug Flutie                       | 1962  |
| Colton Ford                       | 1962  |
| The Lady Bunny                    | 1962  |
| Bruce Bennett                     | 1962  |
| János Greifenstein                | 1962  |
| Thomas Sugrue                     | 1962  |
| Anna Maria Barbera                | 1962  |
| Yeong-jin Jo                      | 1962  |
| Ragesh Asthana                    | 1962  |
| Tiziana Avarista                  | 1962  |
| Luis Iglesia                      | 1962  |
| Aleksandr Dedyushko               | 1962  |
| Osman Cavci                       | 1962  |
| Joanne Catherall                  | 1962  |
| Albertino                         | 1962  |
| Seiji Nakamitsu                   | 1962  |
| Wei Fan                           | 1962  |
| Kamal Addaraarachchi              | 1962  |
| Györk Szakonyi                    | 1962  |
| Sonya Joyner                      | 1962  |
| Femi Kuti                         | 1962  |
| Takahiko Kobayashi                | 1962  |
| Jacky Tsung-hsien Wu              | 1962  |
| Debby Constantino                 | 1962  |
| Shahin Alam                       | 1962  |
| Brad Pitt                         | 1963  |
| Johnny Depp                       | 1963  |
| Helen Hunt                        | 1963  |
| Mike Myers                        | 1963  |
| Elisabeth Shue                    | 1963  |
| Brenda Bakke                      | 1963  |
| William Baldwin                   | 1963  |
| Emmanuelle Béart                  | 1963  |
| Dermot Mulroney                   | 1963  |
| Jennifer Beals                    | 1963  |
| Benjamin Bratt                    | 1963  |
| Roy Dupuis                        | 1963  |
| Greg Kinnear                      | 1963  |
| Don McKellar                      | 1963  |
| Rob Schneider                     | 1963  |
| Til Schweiger                     | 1963  |
| John Stamos                       | 1963  |
| Vanessa Williams                  | 1963  |
| John Carroll Lynch                | 1963  |
| Bey Logan                         | 1963  |
| Sridevi                           | 1963  |
| Charles Barkley                   | 1963  |
| Coolio                            | 1963  |
| Edie Falco                        | 1963  |
| David Foley                       | 1963  |
| Rick Rubin                        | 1963  |
| Lars Ulrich                       | 1963  |
| Ashraf Abdel Baky                 | 1963  |
| Ash Adams                         | 1963  |
| Tuncay Akça                       | 1963  |
| Kristian Alfonso                  | 1963  |
| Claudio Amendola                  | 1963  |
| Lotte Andersen                    | 1963  |
| Nastja Arcel                      | 1963  |
| Daphne Ashbrook                   | 1963  |
| Cynthia Ashperger                 | 1963  |
| Hülya Avsar                       | 1963  |
| Nikolay Boklan                    | 1963  |
| Saulius Balandis                  | 1963  |
| Zezeh Barbosa                     | 1963  |
| Carlos Bardem                     | 1963  |
| Demián Bichir                     | 1963  |
| Carlos Belloso                    | 1963  |
| Paul Belmondo                     | 1963  |
| Chopper Bernet                    | 1963  |
| Dragan Bjelogrlic                 | 1963  |
| Rus Blackwell                     | 1963  |
| Rita Blanco                       | 1963  |
| Jörg Buttgereit                   | 1963  |
| Irina Byakova                     | 1963  |
| C.J. Byrnes                       | 1963  |
| Anne-Marie Cadieux                | 1963  |
| Marisol Calero                    | 1963  |
| Chase Masterson                   | 1963  |
| Max Cavallari                     | 1963  |
| Damian Chapa                      | 1963  |
| Roy Cheung                        | 1963  |
| Vilma Cibulková                   | 1963  |
| Charlie Clouser                   | 1963  |
| Brendan Coyle                     | 1963  |
| Gary Daniels                      | 1963  |
| Michael Tao                       | 1963  |
| Ingeborga Dapkunaite              | 1963  |
| Kurush Deboo                      | 1963  |
| Joey Dedio                        | 1963  |
| Hugh Dillon                       | 1963  |
| Franck Dubosc                     | 1963  |
| Bojan Emersic                     | 1963  |
| Søren Fauli                       | 1963  |
| Susan Featherly                   | 1963  |
| Ana Fernández                     | 1963  |
| Larry Fessenden                   | 1963  |
| Alex Fong                         | 1963  |
| Jürgen Milski                     | 1963  |
| Larry Gamell Jr.                  | 1963  |
| Alaska                            | 1963  |
| Károly Gesztesi                   | 1963  |
| Fabián Gianola                    | 1963  |
| Karin Giegerich                   | 1963  |
| Cherie Gil                        | 1963  |
| Olivier Gourmet                   | 1963  |
| Marcus Graham                     | 1963  |
| Vic Grimes                        | 1963  |
| Anouk Grinberg                    | 1963  |
| Fernando Guillén Cuervo           | 1963  |
| Isabelle Gélinas                  | 1963  |
| Brit Gülland                      | 1963  |
| Sando Harris                      | 1963  |
| James Hetfield                    | 1963  |
| Rami Heuberger                    | 1963  |
| Christopher Heyerdahl             | 1963  |
| John Michael Higgins              | 1963  |
| Hiroaki Hirata                    | 1963  |
| Joseph Holzknecht                 | 1963  |
| Tully Jensen                      | 1963  |
| Wen Jiang                         | 1963  |
| Chuan Wang                        | 1963  |
| Hiro Kanagawa                     | 1963  |
| Toshiaki Karasawa                 | 1963  |
| Masaya Katô                       | 1963  |
| Björn Kjellman                    | 1963  |
| Mark Krasnoff                     | 1963  |
| Robert LaSardo                    | 1963  |
| Tats Lau                          | 1963  |
| Claude Legault                    | 1963  |
| Renato Jencek                     | 1963  |
| Albert Martinez                   | 1963  |
| Vladimir Mashkov                  | 1963  |
| Marina Massironi                  | 1963  |
| Yutaka Matsushige                 | 1963  |
| David Matásek                     | 1963  |
| Marcello Mazzarella               | 1963  |
| Xuxa                              | 1963  |
| George Michael                    | 1963  |
| Aleksandr Mokhov                  | 1963  |
| Napolean                          | 1963  |
| Brent Neale                       | 1963  |
| Jason Newsted                     | 1963  |
| Júlia Nyakó                       | 1963  |
| Gail O'Grady                      | 1963  |
| Martin Ontrop                     | 1963  |
| Michael Panes                     | 1963  |
| Diego Peretti                     | 1963  |
| Mikael Persbrandt                 | 1963  |
| Nina Petri                        | 1963  |
| Wendell Pierce                    | 1963  |
| Denis Podalydès                   | 1963  |
| Radhika Sarathkumar               | 1963  |
| Vijay Raaz                        | 1963  |
| Andrea Renzi                      | 1963  |
| Katja Riemann                     | 1963  |
| Daniel Roebuck                    | 1963  |
| Christopher Rydell                | 1963  |
| Enzo Salvi                        | 1963  |
| Georges Siatidis                  | 1963  |
| Ingvar Sigurdsson                 | 1963  |
| Joy Smithers                      | 1963  |
| Aditya Srivastav                  | 1963  |
| Maksim Sukhanov                   | 1963  |
| Yôji Tanaka                       | 1963  |
| Susumu Terajima                   | 1963  |
| Ulrich Thomsen                    | 1963  |
| Kwan-Ho Tse                       | 1963  |
| Jake Weber                        | 1963  |
| Catherine Wilkening               | 1963  |
| Lynn 'Red' Williams               | 1963  |
| Mikhail Efremov                   | 1963  |
| Sai-Wing Yip                      | 1963  |
| Yong You                          | 1963  |
| Mari Iijima                       | 1963  |
| Naomi Akimoto                     | 1963  |
| Peter Doyle                       | 1963  |
| Satomi Shinozaki                  | 1963  |
| Fariborz Arabnia                  | 1963  |
| Vivek Shauq                       | 1963  |
| David Holt                        | 1963  |
| Dean Andrews                      | 1963  |
| Lydia Kandou                      | 1963  |
| John Voce                         | 1963  |
| Circus-Szalewski                  | 1963  |
| Regina Belle                      | 1963  |
| Ezra Barnes                       | 1963  |
| Chandan Sen                       | 1963  |
| Lluís Gavaldà                     | 1963  |
| Philip M. Gardiner                | 1963  |
| Adil Hussain                      | 1963  |
| Emilio Butragueño                 | 1963  |
| Matthias Bülau                    | 1963  |
| Elisabeth Quin                    | 1963  |
| Christo Dimassis                  | 1963  |
| Charly Alberti                    | 1963  |
| Kharaj Mukherjee                  | 1963  |
| Sriram Raghavan                   | 1963  |
| Itsuji Itao                       | 1963  |
| Ian Dickson                       | 1963  |
| Martin Pizzarelli                 | 1963  |
| Sanja Dolezal                     | 1963  |
| Terry Giancaterino                | 1963  |
| Kiko Jáuregui                     | 1963  |
| Troy Anderson                     | 1963  |
| Obid Asomov                       | 1963  |
| Roger Charlery                    | 1963  |
| Susanne Sulley                    | 1963  |
| Qiu Lian Liu                      | 1963  |
| Martina Treger                    | 1963  |
| Kôichi Ôhori                      | 1963  |
| Sergey Afanasev                   | 1963  |
| Irina Efremova                    | 1963  |
| Raimohan Parida                   | 1963  |
| Sandra Bullock                    | 1964  |
| Nicolas Cage                      | 1964  |
| Hank Azaria                       | 1964  |
| Juliette Binoche                  | 1964  |
| Don Cheadle                       | 1964  |
| Matt Dillon                       | 1964  |
| Janeane Garofalo                  | 1964  |
| Debi Mazar                        | 1964  |
| Mary-Louise Parker                | 1964  |
| Monica Bellucci                   | 1964  |
| Maggie Cheung                     | 1964  |
| Courteney Cox                     | 1964  |
| Béatrice Dalle                    | 1964  |
| Laura Linney                      | 1964  |
| Vincent Perez                     | 1964  |
| Laura Harring                     | 1964  |
| Jack Noseworthy                   | 1964  |
| John Ashker                       | 1964  |
| Hiroshi Abe                       | 1964  |
| Lionel Abelanski                  | 1964  |
| Maria João Abreu                  | 1964  |
| Serap Aksoy                       | 1964  |
| Antonio Albanese                  | 1964  |
| David Andriole                    | 1964  |
| Aleksandr Anurov                  | 1964  |
| Anna Azcona                       | 1964  |
| Dario Ballantini                  | 1964  |
| Anita Barone                      | 1964  |
| Andrea Beltrão                    | 1964  |
| Helena Bergström                  | 1964  |
| Dedina Bernardelli                | 1964  |
| Stephen Billington                | 1964  |
| Emmanuel Bilodeau                 | 1964  |
| Michael Boatman                   | 1964  |
| Casper van Bohemen                | 1964  |
| Jean-Robert Bourdage              | 1964  |
| Helga Braga Jónsdóttir            | 1964  |
| Valeria Bruni Tedeschi            | 1964  |
| Steve Caballero                   | 1964  |
| Márcia Cabrita                    | 1964  |
| Cedric the Entertainer            | 1964  |
| Abhishek Chatterjee               | 1964  |
| Chitti Babu                       | 1964  |
| Rodolfo Corsato                   | 1964  |
| Josh Coxx                         | 1964  |
| Tom Curren                        | 1964  |
| Anthony Delon                     | 1964  |
| Emmanuelle Devos                  | 1964  |
| Uros Djuric                       | 1964  |
| Evgeniya Dobrovolskaya            | 1964  |
| Evgenia Dodina                    | 1964  |
| Janica Draisma                    | 1964  |
| Elena Drobysheva                  | 1964  |
| Luis Dubó                         | 1964  |
| Albert Dupontel                   | 1964  |
| Tim Dutton                        | 1964  |
| Dino Dvornik                      | 1964  |
| Ronit Elkabetz                    | 1964  |
| Eric Elmosnino                    | 1964  |
| Princess Erika                    | 1964  |
| Inés Estévez                      | 1964  |
| Lee Evans                         | 1964  |
| Patrick Fabian                    | 1964  |
| Craig Fairbrass                   | 1964  |
| Eduard Fernández                  | 1964  |
| Petr Forman                       | 1964  |
| Kelli Fox                         | 1964  |
| Kid Frost                         | 1964  |
| Keiji Fujiwara                    | 1964  |
| Roman Gancarczyk                  | 1964  |
| Ginés García Millán               | 1964  |
| Francisco Gattorno                | 1964  |
| Tibor Gazdag                      | 1964  |
| László Görög                      | 1964  |
| Ashutosh Gowariker                | 1964  |
| Pamela Gray                       | 1964  |
| Murilo Grossi                     | 1964  |
| Robert Gustafsson                 | 1964  |
| Laird Hamilton                    | 1964  |
| Han Suk-kyu                       | 1964  |
| Gail Thackray                     | 1964  |
| Leslie Zemeckis                   | 1964  |
| Yasuhito Hida                     | 1964  |
| Tony Ho                           | 1964  |
| Steve Hofmeyr                     | 1964  |
| Kent Bradley James                | 1964  |
| Agnès Jaoui                       | 1964  |
| Jayaram                           | 1964  |
| Paul Johansson                    | 1964  |
| Jonna Järnefelt                   | 1964  |
| Khalil Kain                       | 1964  |
| Aleksandr Karpov                  | 1964  |
| Valentina Kasyanova               | 1964  |
| Hape Kerkeling                    | 1964  |
| Hôka Kinoshita                    | 1964  |
| Gorô Kishitani                    | 1964  |
| Petra Morzé                       | 1964  |
| Ana María Kámper                  | 1964  |
| Bruce La Bruce                    | 1964  |
| Suet Lam                          | 1964  |
| Barry Bonds                       | 1964  |
| Gérald Laroche                    | 1964  |
| Carina Lau                        | 1964  |
| Ching Wan Lau                     | 1964  |
| Harry Lennix                      | 1964  |
| Luca Lionello                     | 1964  |
| Luciana Littizzetto               | 1964  |
| Markus Majowski                   | 1964  |
| Christopher Maleki                | 1964  |
| Zan Marolt                        | 1964  |
| Leonardo Medeiros                 | 1964  |
| Kad Merad                         | 1964  |
| Ken Merckx                        | 1964  |
| Miki Maya                         | 1964  |
| Kaho Minami                       | 1964  |
| Ryûshi Mizukami                   | 1964  |
| Yûko Mizutani                     | 1964  |
| Linda de Mol                      | 1964  |
| Sylvie Moreau                     | 1964  |
| Daniel Morgenroth                 | 1964  |
| Murali                            | 1964  |
| Tim Blake Nelson                  | 1964  |
| Aleksey Nilov                     | 1964  |
| Romano Orzari                     | 1964  |
| Clive Owen                        | 1964  |
| Jong-hak Baek                     | 1964  |
| Rossy de Palma                    | 1964  |
| Joong-Hoon Park                   | 1964  |
| Seetha                            | 1964  |
| Dedee Pfeiffer                    | 1964  |
| Benoît Poelvoorde                 | 1964  |
| Antonella Ponziani                | 1964  |
| James Purefoy                     | 1964  |
| Maeve Quinlan                     | 1964  |
| Dick Rude                         | 1964  |
| Sakichi Sato                      | 1964  |
| Andy Serkis                       | 1964  |
| Cara Seymour                      | 1964  |
| Duane Sharp                       | 1964  |
| Mark Sheppard                     | 1964  |
| Dmitriy Shevchenko                | 1964  |
| Kippei Shîna                      | 1964  |
| Evgeniy Sidikhin                  | 1964  |
| Rocco Siffredi                    | 1964  |
| Héctor Soberón                    | 1964  |
| Greg Spottiswood                  | 1964  |
| Srihari                           | 1964  |
| Emma Suárez                       | 1964  |
| Minami Takayama                   | 1964  |
| Joseph Lyle Taylor                | 1964  |
| Antónia Terrinha                  | 1964  |
| Felix Theissen                    | 1964  |
| Lars Top Galia                    | 1964  |
| Robert Trujillo                   | 1964  |
| Peter Van den Begin               | 1964  |
| Ronan Vibert                      | 1964  |
| Michael von Au                    | 1964  |
| Nikita Vysotskiy                  | 1964  |
| Deric Wan                         | 1964  |
| Patrick Warburton                 | 1964  |
| Hiroko Yakushimaru                | 1964  |
| Natalya Nikulenko                 | 1964  |
| Jin-young Jung                    | 1964  |
| Saira Shah                        | 1964  |
| Francis Magalona                  | 1964  |
| Lee Eol                           | 1964  |
| Steven Man                        | 1964  |
| Paco Luque                        | 1964  |
| Menzi Ngubane                     | 1964  |
| Fabio Boccanera                   | 1964  |
| Rajesh Hamal                      | 1964  |
| Girts Kesteris                    | 1964  |
| Aleksandr Samoylenko              | 1964  |
| Katty Kowaleczko                  | 1964  |
| Kiran Juneja                      | 1964  |
| Peter Arpesella                   | 1964  |
| AiAi Delas Alas                   | 1964  |
| Ricardo Cepeda                    | 1964  |
| Zsolt Bogdán                      | 1964  |
| Manolo Solo                       | 1964  |
